period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
72,1773244634.3996882,1773244664.3996882,0,42,0,4,0,0,4,0,0,0,0.13333333333333333,0.0,78.1,0.0,0.0,0.0,0.0,0.0,178721,0,0,0.0,100.0,0,0.0,118,147,0,0.0,0.0,0,0
73,1773244664.3996882,1773244694.3996882,56,54,20,20,20,20,0,56,56,0,0.6666666666666666,33301.433333333334,93.96666666666667,5.556467151641845,6.587090015411377,8.060605800151826,10.10318027257919,0.9085197769087762,179187,0,0,401.66044092178345,87.82847148721868,365312,0.0,50,0,0,47.87821421184038,96.75894212722778,18,38
74,1773244694.3996882,1773244724.3996882,8,60,14,48,0,0,48,8,0,8,1.6,27703.066666666666,420.8333333333333,13.305094378335136,13.366183876991272,14.697694134712219,14.765189805030822,0.853004622496148,182007,0,0,345.45001244544983,83.06617586051716,488448,0.0,92,284,0,0.0,0.0,0,8
75,1773244724.3996882,1773244754.3996882,1,45,0,7,0,0,7,1,0,1,0.23333333333333334,0.0,241.03333333333333,0.0,0.0,0.0,0.0,0.0,182228,0,0,0.0,100.0,0,0.0,114,198,0,0.0,0.0,0,1
76,1773244754.3996882,1773244784.3996882,72,47,18,18,18,18,0,72,71,1,0.6,30737.6,84.0,7.970511449707879,9.509885549545288,12.204443490505218,12.429722316265106,0.9392276705097931,182655,0,0,316.4020137786865,91.13719849359421,224000,0.0,41,0,0,56.21074483903606,192.4873239994049,38,34
77,1773244784.3996882,1773244814.3996882,11,67,34,61,0,0,61,11,0,11,2.033333333333333,59865.666666666664,384.06666666666666,16.134243698681104,16.875810742378235,19.448820209503175,19.558537135124208,0.8244606881797112,185735,0,0,850.4105701446533,63.65766794253618,1260288,0.0,82,198,0,0.0,0.0,0,11
78,1773244814.3996882,1773244844.3996882,0,42,0,11,0,0,11,0,0,0,0.36666666666666664,0.0,340.8,0.0,0.0,0.0,0.0,0.0,183970,0,0,0.0,100.0,0,0.0,118,219,0,0.0,0.0,0,0
79,1773244844.3996882,1773244874.3996882,86,61,42,42,42,42,0,86,86,0,1.4,76492.83333333333,219.4,5.776600394930158,5.840827465057373,7.8387143254280085,9.182738838195792,0.9527556857820566,184539,0,0,640.5590326786041,85.47485186669832,433408,0.0,13,0,0,89.96578550711274,295.86878967285156,42,44
80,1773244874.3996882,1773244904.3996882,11,78,37,75,0,0,75,11,0,11,2.5,62158.63333333333,467.2,16.804992115175402,18.285277128219604,19.813717365264893,20.41208345413208,0.844534496376936,187884,0,0,985.0276253223419,63.10757957594225,1158912,0.0,71,307,0,0.0,0.0,0,11
81,1773244904.3996882,1773244934.3996882,0,44,0,11,0,0,11,0,0,0,0.36666666666666664,0.0,320.8666666666667,0.0,0.0,0.0,0.0,0.0,187986,0,0,0.0,100.0,0,0.0,116,270,0,0.0,0.0,0,0
82,1773244934.3996882,1773244964.3996882,84,50,21,21,21,21,0,84,84,0,0.7,38759.2,97.9,7.791028329304287,9.538827180862427,10.948991537094116,12.182349920272829,0.9897560169631547,188172,0,0,430.2727324962616,89.29669819661041,47616,0.0,26,0,0,91.91378931772141,724.6571054458618,45,39
83,1773244964.3996882,1773244994.3996882,31,56,22,53,0,0,53,31,0,31,1.7666666666666666,37921.53333333333,315.7,24.560291799631987,24.34994113445282,29.961651146411896,31.137113683223724,0.9049870539232241,189484,0,0,780.5275609493256,70.09472946554308,432128,0.0,73,240,0,0.0,0.0,0,31
84,1773244994.3996882,1773245024.3996882,0,44,0,31,0,0,31,0,0,0,1.0333333333333334,0.0,619.5,0.0,0.0,0.0,0.0,0.0,190966,0,0,0.0,100.0,0,0.0,116,210,0,0.0,0.0,0,0
