period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
43,1773217424.186145,1773217454.186145,60,39,3,29,0,0,29,60,32,28,0.9666666666666667,6049.3,87.2,12.855644861857096,13.055451154708862,13.686340188980102,13.742419214248658,0.9947052594422874,102968,0,0,88.27462267875671,97.02779048219674,3840,0.0,0,0,429,1.21668491512537,4.424893379211426,16,44
44,1773217454.186145,1773217484.186145,60,39,5,25,0,0,25,60,25,35,0.8333333333333334,8558.533333333333,87.0,17.401073455810547,16.999910593032837,19.955782079696654,20.53666995048523,0.7772511848341233,104097,0,0,144.582585811615,95.13189946762239,228608,0.0,0,0,725,2.931047716140747,8.537110805511475,15,45
45,1773217484.186145,1773217514.186145,60,39,6,29,1,1,28,60,28,32,0.9666666666666667,14404.7,113.86666666666666,18.530277570088703,18.803301334381104,20.854069530963898,21.310305559635164,0.9997037037037036,104403,0,0,175.385910987854,94.09475047178942,512,0.0,0,0,274,0.9973781026642898,2.7135519981384277,14,46
46,1773217514.186145,1773217544.186145,56,43,6,32,0,0,32,56,28,28,1.0666666666666667,13511.266666666666,110.56666666666666,16.86458710829417,16.91449773311615,17.585539400577545,17.647281754016877,0.9889432948981204,102901,0,0,173.83040356636047,94.1471244590451,17920,0.0,0,0,7,0.06065591744014195,0.4537932872772217,11,45
47,1773217544.186145,1773217574.186145,55,44,8,33,2,2,31,55,30,25,1.1,15438.0,122.03333333333333,11.941165447235107,12.493467330932617,14.472409915924072,14.730000057220458,0.9554818194386838,102672,0,0,205.15881395339966,93.09229582648486,82432,0.0,0,0,0,0.05292210727930069,0.10047554969787598,18,37
48,1773217574.186145,1773217604.186145,55,44,7,28,0,0,28,55,28,27,0.9333333333333333,10127.5,96.96666666666667,14.009756326675415,14.223367929458618,15.328028368949889,15.442146620750426,0.8971115327851571,101867,0,0,207.876859664917,93.00077913586138,124928,0.0,0,0,4,0.05485152346747262,0.39374709129333496,14,41
49,1773217604.186145,1773217634.186145,59,40,7,29,0,0,29,59,33,26,0.9666666666666667,13461.133333333333,132.0,17.01856745992388,17.2253839969635,17.801372981071474,17.847376914024352,0.9497383859204059,104124,0,0,196.58791255950928,93.38087836499969,81152,0.0,0,0,81,0.2740333513780074,2.221144437789917,19,40
50,1773217634.186145,1773217664.186145,60,39,7,29,0,0,29,60,30,30,0.9666666666666667,10964.933333333332,150.0,20.119211196899414,20.55165934562683,21.404287886619567,21.480367007255555,0.7334501557632399,106310,0,0,236.34291577339172,92.04232606823597,350464,0.0,0,0,105,0.30462082227071124,1.572237491607666,20,40
51,1773217664.186145,1773217694.186145,52,47,8,32,0,0,32,52,24,28,1.0666666666666667,12601.9,119.66666666666667,17.778211802244186,18.328901290893555,19.84946209192276,19.887073433399202,0.8427918007792647,106735,0,0,248.4048147201538,91.63620152457395,237568,0.0,0,0,67,0.4068021277586619,3.43756365776062,8,44
52,1773217694.186145,1773217724.186145,60,39,4,28,2,2,26,60,34,26,0.9333333333333333,6259.8,77.06666666666666,10.312601268291473,10.65095579624176,11.83322776556015,11.867324950695037,0.9931787175989086,107057,0,0,97.45906448364258,96.71855001738578,5120,0.0,0,0,123,0.2785114049911499,3.138375759124756,11,49
53,1773217724.186145,1773217754.186145,60,39,3,30,1,1,29,60,29,31,1.0,5767.333333333333,94.3,13.113523642222086,14.609172821044922,15.207576441764832,15.260767874717713,1.0,107592,0,0,65.98521566390991,97.77827556687171,0,0.0,0,0,364,1.333018438021342,5.870578289031982,18,42
54,1773217754.186145,1773217784.186145,58,41,2,21,0,0,21,58,19,39,0.7,9230.9,72.86666666666666,19.95694148540497,19.95694148540497,22.34489725828171,22.55715999364853,0.4868238557558946,111261,0,0,83.70540618896484,97.1816361552537,568320,0.0,0,0,619,3.2599534862919857,6.538954734802246,18,40
55,1773217784.186145,1773217814.186145,60,39,2,23,0,0,23,60,25,35,0.7666666666666667,3665.9,72.0,23.06946849822998,23.06946849822998,23.45545060634613,23.489760127067566,0.9935934769947583,111861,0,0,76.71422123908997,97.41702958790943,2816,0.0,0,0,109,0.36379191398620603,1.9058218002319336,14,46
