period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
53,1773267115.0298536,1773267145.0298536,23,39,18,32,21,20,12,23,17,6,1.0666666666666667,60946.96666666667,178.9,2.0983355953579856,1.2371571063995361,5.4030022621154785,6.0776930809021,0.9623910074587667,119652,1,0,303.72137427330017,83.67089385627419,274944,30.05548015473381,0,0,0,0.04344950851641203,0.09543204307556152,0,23
54,1773267145.0298536,1773267175.0298536,31,32,10,24,10,10,14,31,21,10,0.8,27238.9,110.53333333333333,5.2630286693573,5.474205732345581,6.56757206916809,6.657117166519165,0.9217990910515593,119466,1,0,163.54354047775269,91.34690262022472,255488,0.0,0,0,0,0.05713785848309917,0.09905004501342773,1,30
55,1773267175.0298536,1773267205.0298536,39,24,12,29,11,11,18,39,26,13,0.9666666666666667,34016.23333333333,123.8,1.3408206701278687,1.0173269510269165,2.434901964664459,2.5986730122566226,0.8889446605596687,120995,0,0,165.67725348472595,91.2340077521309,453120,55.30597766240438,0,0,0,0.19817654506580248,2.1904327869415283,13,26
56,1773267205.0298536,1773267235.0298536,34,29,17,36,10,10,26,34,21,13,1.2,47868.933333333334,208.06666666666666,8.660745607482063,8.454367518424988,12.47415874004364,12.848275275230407,0.9423514200365598,122385,0,0,287.6282739639282,84.78157280614136,331008,0.0,0,0,0,0.049007631838321686,0.09770798683166504,7,27
57,1773267235.0298536,1773267265.0298536,20,43,19,42,16,16,26,20,12,8,1.4,52361.9,272.8,4.722586523402821,3.9518624544143677,8.486581730842591,8.884069256782531,0.8453919210858843,125176,0,0,355.9011507034302,81.1692512855328,971008,0.0,0,0,0,0.03553586346762521,0.08718180656433105,1,19
58,1773267265.0298536,1773267295.0298536,32,31,9,20,8,8,12,32,24,8,0.6666666666666666,26330.966666666667,93.7,5.653602838516235,5.739953994750977,8.25776834487915,9.163772525787353,0.9762541534970419,127988,0,0,181.13239407539368,90.41627544574636,75008,0.0,0,0,0,0.051162704825401306,0.1001746654510498,6,26
59,1773267295.0298536,1773267325.0298536,23,40,18,39,13,13,26,23,17,6,1.3,50664.46666666667,264.43333333333334,2.534301069047716,2.752834677696228,4.566764855384825,5.2566852617263775,0.91298121472496,126331,0,0,255.82632064819336,86.46421583871992,528896,15.523297698409463,0,0,0,0.052257076899210615,0.09322738647460938,0,23
60,1773267325.0298536,1773267355.0298536,31,33,16,33,17,17,16,31,24,7,1.1,37489.36666666667,209.9,0.9998515633975759,0.8803708553314209,2.0353721618652343,2.1959080505371094,0.924320938443141,127071,2,0,143.21822929382324,92.54071722428003,340224,66.67161455341414,0,0,0,0.054120877893959606,0.09934329986572266,14,17
61,1773267355.0298536,1773267385.0298536,24,40,24,42,19,19,23,24,16,8,1.4,76013.4,275.23333333333335,2.9422282172787573,1.2131469249725342,7.715886950492859,7.933334398269653,0.9218587673732977,125643,0,0,322.0620584487915,83.2259344557921,712448,1.9257260907080909,0,0,0,0.04291625817616781,0.11011576652526855,2,22
62,1773267385.0298536,1773267415.0298536,19,45,27,48,30,30,18,19,13,6,1.6,85692.1,284.3666666666667,0.9881559759378433,0.6964739561080933,2.5958016633987424,3.0177390170097356,0.9503860523038605,126589,0,0,288.5069406032562,84.9735968435804,509952,67.06146746873856,0,0,0,0.04968591623528059,0.10103225708007812,1,18
63,1773267415.0298536,1773267445.0298536,34,32,15,27,15,15,12,34,28,6,0.9,39651.9,141.56666666666666,2.474433437983195,2.3915700912475586,4.820835733413696,5.007627992630005,0.9572658772874059,129209,2,0,193.24044609069824,90.2403815105708,203264,17.51888540056017,0,0,0,0.04780518440973191,0.09915614128112793,7,27
64,1773267445.0298536,1773267475.0298536,28,39,21,43,18,18,25,28,19,9,1.4333333333333333,69710.46666666666,229.13333333333333,5.058244814475377,4.485251307487488,10.622467184066771,10.756865270137787,0.9153528241236798,130866,1,0,324.79704332351685,83.84094311823299,707840,0.0,0,0,0,0.36209185703380686,3.2649953365325928,2,26
65,1773267475.0298536,1773267505.0298536,35,32,15,34,15,15,19,35,26,9,1.1333333333333333,43832.03333333333,147.6,2.176951050758362,1.7469171285629272,4.502853155136108,4.620103025436402,0.9521351706675756,130081,0,0,193.29474759101868,90.3833458909941,251648,27.43496497472127,0,0,0,0.03749153672195062,0.09362673759460449,7,28
