period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
59,1773226634.1650817,1773226664.1650817,60,41,2,2,2,2,0,60,60,0,0.06666666666666667,1303.7666666666667,2.6666666666666665,6.53570282459259,6.53570282459259,8.048800766468048,8.183298361301421,0.6245901639344262,105282,0,0,29.374491453170776,99.03054483652902,58624,34.6429717540741,4,0,2792,135.74575171163005,516.861056804657,33,27
60,1773226664.1650817,1773226694.1650817,60,44,2,9,0,0,9,60,9,51,0.3,4094.366666666667,24.7,26.856592297554016,26.856592297554016,28.65775283575058,28.817855994701386,0.9994786235662148,105599,0,0,96.8763313293457,96.89498938046968,256,0.0,1,0,6848,168.32500333256192,321.9139540195465,15,45
61,1773226694.1650817,1773226724.1650817,0,40,15,59,0,0,59,0,0,0,1.9666666666666666,19960.1,477.46666666666664,33.76999123891195,28.954518795013428,55.90017027854919,56.73943461418152,0.8502513637822227,109700,0,0,662.7100903987885,44.774159133434296,358400,0.0,65,222,23,0.0,0.0,0,0
62,1773226724.1650817,1773226754.1650817,0,22,0,1,0,0,1,0,0,0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109700,0,0,0.0,100.0,0,0.0,83,191,0,0.0,0.0,0,0
63,1773226754.1650817,1773226784.1650817,60,42,1,1,1,1,0,60,60,0,0.03333333333333333,405.8,3.5,1.9665789604187012,1.9665789604187012,1.9665789604187012,1.9665789604187012,0.9947368421052631,109701,0,0,25.23046088218689,99.17547513456906,256,80.33421039581299,3,0,2787,57.754771541376584,150.90707421302795,26,34
64,1773226784.1650817,1773226814.1650817,60,44,0,12,0,0,12,60,12,48,0.4,0.0,22.866666666666667,0.0,0.0,0.0,0.0,0.0,110302,0,0,0.0,100.0,0,0.0,1,0,6533,107.89556803305943,209.23562216758728,13,47
65,1773226814.1650817,1773226844.1650817,60,45,2,27,0,0,27,60,27,33,0.9,5411.933333333333,62.43333333333333,35.77103567123413,35.77103567123413,36.25670132637024,36.299871606826784,1.0,111654,0,0,102.04711437225342,96.76040906754751,0,0.0,0,0,5716,74.36860498675594,376.03172159194946,18,42
66,1773226844.1650817,1773226874.1650817,7,51,15,52,0,0,52,7,0,7,1.7333333333333334,21023.333333333332,348.6666666666667,19.40669061342875,19.114078998565674,22.471283292770384,23.13349711418152,0.9416184384201441,113206,0,0,492.63668966293335,71.68754657109578,147200,0.0,47,149,200,0.0,0.0,0,7
67,1773226874.1650817,1773226904.1650817,0,29,0,8,0,0,8,0,0,0,0.26666666666666666,0.0,144.26666666666668,0.0,0.0,0.0,0.0,0.0,113208,0,0,0.0,100.0,0,0.0,76,275,0,0.0,0.0,0,0
68,1773226904.1650817,1773226934.1650817,60,45,3,3,3,3,0,60,60,0,0.1,5036.866666666667,6.333333333333333,3.4825522104899087,1.680809497833252,7.169338274002075,7.657207498550415,0.9915218312844426,113228,0,0,49.97709035873413,98.41342570289733,5120,65.1744778951009,0,0,2430,34.036425662419155,99.11189317703247,27,33
69,1773226934.1650817,1773226964.1650817,59,46,2,10,0,0,10,59,10,49,0.3333333333333333,2385.4666666666667,34.06666666666667,26.051933646202087,26.051933646202087,27.598166739940645,27.73560968160629,0.9650850492390332,113379,0,0,99.90412330627441,96.82844052995955,9984,0.0,0,0,6480,121.35393688678741,125.64762854576111,13,46
70,1773226964.1650817,1773226994.1650817,4,49,13,56,0,0,56,4,0,4,1.8666666666666667,16685.866666666665,390.3333333333333,24.214198167507465,19.946166276931763,43.825866508483884,44.42264591217041,0.8380038387715931,114477,0,0,464.2990562915802,70.79880149109559,324096,0.0,52,157,0,0.0,0.0,0,4
71,1773226994.1650817,1773227024.1650817,0,26,0,4,0,0,4,0,0,0,0.13333333333333333,0.0,151.93333333333334,0.0,0.0,0.0,0.0,0.0,114703,0,0,0.0,100.0,0,0.0,79,243,0,0.0,0.0,0,0
72,1773227024.1650817,1773227054.1650817,60,37,3,3,3,3,0,60,60,0,0.1,6755.5,9.166666666666666,2.7448917229970298,2.194214344024658,4.330784797668457,4.520702171325683,0.9974723538704582,114711,0,0,74.59086966514587,97.43673987404998,2048,72.5510827700297,8,0,1267,37.349388746988204,124.93262481689453,30,30
73,1773227054.1650817,1773227084.1650817,60,45,1,12,0,0,12,60,12,48,0.4,2963.8333333333335,27.9,33.60704469680786,33.60704469680786,33.60704469680786,33.60704469680786,1.0,114962,0,0,33.81205129623413,98.92660154615129,0,0.0,0,0,5061,186.652240951856,238.1608874797821,17,43
74,1773227084.1650817,1773227114.1650817,11,49,15,49,0,0,49,11,0,11,1.6333333333333333,21706.666666666668,287.9,29.89394474029541,27.888890266418457,45.3877012014389,45.566993556022645,0.8745819397993311,114391,0,0,651.8376696109772,63.78679613272349,326400,0.0,45,113,648,0.0,0.0,0,11
75,1773227114.1650817,1773227144.1650817,0,27,0,11,0,0,11,0,0,0,0.36666666666666664,0.0,384.3666666666667,0.0,0.0,0.0,0.0,0.0,115402,0,0,0.0,100.0,0,0.0,78,220,0,0.0,0.0,0,0
76,1773227144.1650817,1773227174.1650817,60,41,1,1,1,1,0,60,60,0,0.03333333333333333,2530.0,0.03333333333333333,0.40675926208496094,0.40675926208496094,0.40675926208496094,0.40675926208496094,0.9907172995780591,115413,0,0,0.40754246711730957,99.98654975356048,2816,95.93240737915039,4,0,2984,49.93095565623924,188.78534579277039,36,24
77,1773227174.1650817,1773227204.1650817,60,44,1,11,0,0,11,60,11,49,0.36666666666666664,1317.2,24.766666666666666,33.747321128845215,33.747321128845215,33.747321128845215,33.747321128845215,1.0,115444,0,0,49.40315914154053,98.41656541213011,0,0.0,1,0,6817,119.48589461499995,194.14963030815125,17,43
78,1773227204.1650817,1773227234.1650817,11,50,13,49,0,0,49,11,0,11,1.6333333333333333,22678.566666666666,269.3666666666667,39.389739109919624,32.409090757369995,56.92028007507324,58.4218159866333,0.723644578313253,118126,0,0,703.2064187526703,61.57341974029124,751616,0.0,44,144,264,0.0,0.0,0,11
79,1773227234.1650817,1773227264.1650817,0,27,0,11,0,0,11,0,0,0,0.36666666666666664,0.0,316.5,0.0,0.0,0.0,0.0,0.0,118380,0,0,0.0,100.0,0,0.0,78,176,0,0.0,0.0,0,0
80,1773227264.1650817,1773227294.1650817,60,44,5,5,5,5,0,60,60,0,0.16666666666666666,7176.433333333333,15.733333333333333,4.49049711227417,4.698246240615845,5.582495546340942,5.757882661819458,0.8482594465932758,118880,0,0,125.06577324867249,95.99148162664511,130560,55.0950288772583,1,0,2989,51.20388616048373,154.4020836353302,29,31
81,1773227294.1650817,1773227324.1650817,60,44,0,10,0,0,10,60,10,50,0.3333333333333333,0.0,24.833333333333332,0.0,0.0,0.0,0.0,0.0,119157,0,0,0.0,100.0,0,0.0,1,0,7050,116.4196860551834,120.85163402557373,13,47
